NAME                                              VERSION                                                  TYPE                          
num-integer                                       0.1.46                                                   rust-crate  (+1 duplicate)    
num-iter                                          0.1.45                                                   rust-crate  (+1 duplicate)    
num-rational                                      0.4.2                                                    rust-crate  (+1 duplicate)    
num-traits                                        0.2.19                                                   rust-crate  (+1 duplicate)    
num_cpus                                          1.17.0                                                   rust-crate  (+1 duplicate)    
obfuscation-detector                              3.0.0                                                    npm                           
object-inspect                                    1.12.2                                                   npm                           
object-keys                                       1.1.1                                                    npm                           
oid-registry                                      0.8.1                                                    rust-crate  (+1 duplicate)    
once                                              1.4.1                                                    npm                           
once_cell                                         1.21.4                                                   rust-crate  (+1 duplicate)    
open                                              5.3.5                                                    rust-crate  (+1 duplicate)    
opensearch-protobufs                              1.2.0                                                    python                        
opensearch-py                                     3.2.0                                                    python                        
openssl                                           3.5.6-1~deb13u1                                          deb                           
openssl-probe                                     0.2.1                                                    rust-crate  (+1 duplicate)    
openssl-provider-legacy                           3.5.6-1~deb13u1                                          deb                           
optimist                                          0.6.1                                                    npm                           
option-ext                                        0.2.0                                                    rust-crate  (+1 duplicate)    
optionator                                        0.8.3                                                    npm                           
optionator                                        0.9.1                                                    npm                           
ordered-float                                     5.3.0                                                    rust-crate  (+1 duplicate)    
ordered-multimap                                  0.7.3                                                    rust-crate  (+1 duplicate)    
ordered-stream                                    0.2.0                                                    rust-crate  (+1 duplicate)    
os_str_bytes                                      6.6.1                                                    rust-crate  (+1 duplicate)    
osenv                                             0.1.5                                                    npm                           
owo-colors                                        4.3.0                                                    rust-crate  (+1 duplicate)    
p-cancelable                                      2.1.1                                                    npm                           
p-limit                                           4.0.0                                                    npm                           
p-locate                                          6.0.0                                                    npm                           
p-map                                             4.0.0                                                    npm                           
p-map                                             7.0.4                                                    npm                           
p-try                                             3.0.0                                                    npm                           
packaging                                         25.0                                                     python                        
packaging                                         26.0                                                     python                        
packaging                                         26.2                                                     python                        
pacote                                            21.5.0                                                   npm                           
parent-module                                     2.0.0                                                    npm                           
parking                                           2.2.1                                                    rust-crate  (+1 duplicate)    
parking_lot                                       0.12.5                                                   rust-crate  (+1 duplicate)    
parking_lot_core                                  0.9.12                                                   rust-crate  (+1 duplicate)    
parse-conflict-json                               5.0.1                                                    npm                           
parse-node-version                                1.0.1                                                    npm                           
passwd                                            1:4.17.4-2                                               deb                           
path-dirname                                      1.0.2                                                    npm                           
path-exists                                       5.0.0                                                    npm                           
path-is-absolute                                  2.0.0                                                    npm                           
path-is-inside                                    1.0.2                                                    npm                           
path-key                                          4.0.0                                                    npm                           
path-parse                                        1.0.7                                                    npm                           
path-scurry                                       2.0.2                                                    npm                           
path-slash                                        0.2.1                                                    rust-crate  (+1 duplicate)    
path-type                                         4.0.0                                                    npm                           
pathdiff                                          0.2.3                                                    rust-crate  (+1 duplicate)    
pathspec                                          1.1.1                                                    python                        
pbkdf2                                            0.12.2                                                   rust-crate  (+1 duplicate)    
pem                                               3.0.6                                                    rust-crate  (+1 duplicate)    
pem-rfc7468                                       0.7.0                                                    rust-crate  (+1 duplicate)    
pendulum                                          3.2.0                                                    python                        
percent-encoding                                  2.3.2                                                    rust-crate  (+1 duplicate)    
perl-base                                         5.40.1-6                                                 deb                           
pest                                              2.8.6                                                    rust-crate  (+1 duplicate)    
pest_derive                                       2.8.6                                                    rust-crate  (+1 duplicate)    
pest_generator                                    2.8.6                                                    rust-crate  (+1 duplicate)    
pest_meta                                         2.8.6                                                    rust-crate  (+1 duplicate)    
petgraph                                          0.8.3                                                    rust-crate  (+1 duplicate)    
picomatch                                         4.0.4                                                    npm                           
pify                                              5.0.0                                                    npm                           
pin-project                                       1.1.11                                                   rust-crate  (+1 duplicate)    
pin-project-lite                                  0.2.17                                                   rust-crate  (+1 duplicate)    
pip                                               25.0.1                                                   python                        
pkcs1                                             0.7.5                                                    rust-crate  (+1 duplicate)    
pkcs5                                             0.7.1                                                    rust-crate  (+1 duplicate)    
pkcs8                                             0.10.2                                                   rust-crate  (+1 duplicate)    
pkg-dir                                           5.0.0                                                    npm                           
plain                                             0.2.3                                                    rust-crate  (+1 duplicate)    
platformdirs                                      4.4.0                                                    python                        
platformdirs                                      4.9.6                                                    python                        
pluggy                                            1.6.0                                                    python                        
portable-atomic                                   1.13.1                                                   rust-crate  (+1 duplicate)    
postcss-selector-parser                           7.1.1                                                    npm                           
postcss-value-parser                              4.2.0                                                    npm                           
potential_utf                                     0.1.4                                                    rust-crate  (+1 duplicate)    
powerfmt                                          0.2.0                                                    rust-crate  (+1 duplicate)    
ppv-lite86                                        0.2.21                                                   rust-crate  (+1 duplicate)    
predicates                                        3.1.4                                                    rust-crate  (+1 duplicate)    
predicates-core                                   1.0.10                                                   rust-crate  (+1 duplicate)    
predicates-tree                                   1.0.13                                                   rust-crate  (+1 duplicate)    
prelude-ls                                        1.1.2                                                    npm                           
prelude-ls                                        1.2.1                                                    npm                           
priority-queue                                    2.7.0                                                    rust-crate  (+1 duplicate)    
proc-log                                          6.1.0                                                    npm                           
proc-macro-crate                                  3.5.0                                                    rust-crate  (+1 duplicate)    
proc-macro2                                       1.0.106                                                  rust-crate  (+1 duplicate)    
process-nextick-args                              2.0.1                                                    npm                           
procfs                                            0.18.0                                                   rust-crate  (+1 duplicate)    
procfs-core                                       0.18.0                                                   rust-crate  (+1 duplicate)    
proggy                                            4.0.0                                                    npm                           
promise-all-reject-late                           1.0.1                                                    npm                           
promise-call-limit                                3.0.2                                                    npm                           
promise-inflight                                  1.0.1                                                    npm                           
promise-retry                                     2.0.1                                                    npm                           
promzard                                          0.3.0                                                    npm                           
promzard                                          3.0.1                                                    npm                           
protobuf                                          7.35.0                                                   python                        
prr                                               1.0.1                                                    npm                           
psutil                                            7.2.2                                                    python                        
ptr_meta                                          0.3.1                                                    rust-crate  (+1 duplicate)    
punycode                                          2.3.1                                                    npm                           
purl                                              0.1.6                                                    rust-crate  (+1 duplicate)    
pxfm                                              0.1.28                                                   rust-crate  (+1 duplicate)    
pycparser                                         3.0                                                      python                        
pycryptodome                                      3.23.0                                                   python                        
pydantic                                          2.13.4                                                   python                        
pydantic-core                                     2.46.4                                                   python                        
pydantic-extra-types                              2.11.1                                                   python                        
pydantic-settings                                 2.14.1                                                   python                        
pygments                                          2.20.0                                                   python                        
pyproject-api                                     1.10.0                                                   python                        
pytest                                            9.0.3                                                    python                        
pytest-timeout                                    2.4.0                                                    python                        
python                                            3.12.13                                                  binary                        
python-dateutil                                   2.9.0.post0                                              python                        
python-discovery                                  1.3.2                                                    python                        
python-dotenv                                     1.2.2                                                    python                        
python-magic                                      0.4.27                                                   python                        
python-multipart                                  0.0.29                                                   python                        
python3                                           3.13.5-1                                                 deb                           
python3-minimal                                   3.13.5-1                                                 deb                           
python3-packaging                                 25.0-1                                                   deb                           
python3.13                                        3.13.5-2+deb13u2                                         deb                           
python3.13-minimal                                3.13.5-2+deb13u2                                         deb                           
pytokens                                          0.4.1                                                    python                        
pyyaml                                            6.0.3                                                    python                        
qrcode-terminal                                   0.12.0                                                   npm                           
queue-microtask                                   1.2.3                                                    npm                           
quick-lru                                         6.1.1                                                    npm                           
quick-xml                                         0.39.2                                                   rust-crate  (+1 duplicate)    
quinn                                             0.11.9                                                   rust-crate  (+1 duplicate)    
quinn-proto                                       0.11.14                                                  rust-crate  (+1 duplicate)    
quinn-udp                                         0.5.14                                                   rust-crate  (+1 duplicate)    
quote                                             1.0.45                                                   rust-crate  (+1 duplicate)    
quoted_printable                                  0.5.1                                                    rust-crate  (+1 duplicate)    
rancor                                            0.1.1                                                    rust-crate  (+1 duplicate)    
rand                                              0.8.6                                                    rust-crate  (+1 duplicate)    
rand                                              0.9.4                                                    rust-crate  (+1 duplicate)    
rand_chacha                                       0.3.1                                                    rust-crate  (+1 duplicate)    
rand_chacha                                       0.9.0                                                    rust-crate  (+1 duplicate)    
rand_core                                         0.6.4                                                    rust-crate  (+1 duplicate)    
rand_core                                         0.9.5                                                    rust-crate  (+1 duplicate)    
randombytes                                       2.1.0                                                    npm                           
rayon                                             1.12.0                                                   rust-crate  (+1 duplicate)    
rayon-core                                        1.13.0                                                   rust-crate  (+1 duplicate)    
read                                              1.0.7                                                    npm                           
read                                              5.0.1                                                    npm                           
read-cmd-shim                                     6.0.0                                                    npm                           
readable-stream                                   3.6.0                                                    npm                           
readline-common                                   8.2-6                                                    deb                           
rechoir                                           0.8.0                                                    npm                           
ref-cast                                          1.0.25                                                   rust-crate  (+1 duplicate)    
reflink-copy                                      0.1.29                                                   rust-crate  (+1 duplicate)    
regenerate                                        1.4.2                                                    npm                           
regenerate-unicode-properties                     10.1.0                                                   npm                           
regenerator-runtime                               0.13.11                                                  npm                           
regenerator-transform                             0.15.2                                                   npm                           
regex                                             1.12.3                                                   rust-crate  (+1 duplicate)    
regex-automata                                    0.4.14                                                   rust-crate  (+1 duplicate)    
regex-syntax                                      0.8.10                                                   rust-crate  (+1 duplicate)    
regexpp                                           3.2.0                                                    npm                           
regjsgen                                          0.7.1                                                    npm                           
rend                                              0.5.3                                                    rust-crate  (+1 duplicate)    
repeat-string                                     1.6.1                                                    npm                           
reqsign                                           0.20.0                                                   rust-crate  (+1 duplicate)    
reqsign-aws-v4                                    3.0.0                                                    rust-crate  (+1 duplicate)    
reqsign-azure-storage                             3.0.0                                                    rust-crate  (+1 duplicate)    
reqsign-command-execute-tokio                     3.0.0                                                    rust-crate  (+1 duplicate)    
reqsign-core                                      3.0.0                                                    rust-crate  (+1 duplicate)    
reqsign-file-read-tokio                           3.0.0                                                    rust-crate  (+1 duplicate)    
reqsign-google                                    3.0.0                                                    rust-crate  (+1 duplicate)    
reqsign-http-send-reqwest                         4.0.0                                                    rust-crate  (+1 duplicate)    
requests                                          2.34.2                                                   python                        
require-directory                                 2.1.1                                                    npm         (+1 duplicate)    
reqwest                                           0.13.3                                                   rust-crate  (+1 duplicate)    
resolve                                           1.22.8                                                   npm                           
resolve-alpn                                      1.2.1                                                    npm                           
resolve-cwd                                       3.0.0                                                    npm                           
resolve-from                                      5.0.0                                                    npm                           
responselike                                      2.0.1                                                    npm                           
restringer                                        2.2.0                                                    npm                           
resumer                                           0.0.0                                                    npm                           
retry                                             0.13.1                                                   npm                           
retry-policies                                    0.5.1                                                    rust-crate  (+1 duplicate)    
rich                                              15.0.0                                                   python                        
rich-toolkit                                      0.19.10                                                  python                        
rignore                                           0.7.6                                                    python                        
ring                                              0.17.14                                                  rust-crate  (+1 duplicate)    
rjsmin                                            1.2.5                                                    python                        
rkyv                                              0.8.16                                                   rust-crate  (+1 duplicate)    
rmp                                               0.8.15                                                   rust-crate  (+1 duplicate)    
rmp-serde                                         1.3.1                                                    rust-crate  (+1 duplicate)    
rsa                                               0.9.10                                                   rust-crate  (+1 duplicate)    
ruff                                              0.15.14                                                  python                        
run-queue                                         2.0.0                                                    npm                           
rust-ini                                          0.21.3                                                   rust-crate  (+1 duplicate)    
rustc-hash                                        2.1.2                                                    rust-crate  (+1 duplicate)    
rusticata-macros                                  4.1.0                                                    rust-crate  (+1 duplicate)    
rustix                                            1.1.4                                                    rust-crate  (+1 duplicate)    
rustls                                            0.23.40                                                  rust-crate  (+1 duplicate)    
rustls-native-certs                               0.8.3                                                    rust-crate  (+1 duplicate)    
rustls-pki-types                                  1.14.1                                                   rust-crate  (+1 duplicate)    
rustls-platform-verifier                          0.7.0                                                    rust-crate  (+1 duplicate)    
rustls-webpki                                     0.103.13                                                 rust-crate  (+1 duplicate)    
ryu                                               1.0.23                                                   rust-crate  (+1 duplicate)    
safe-buffer                                       5.2.1                                                    npm                           
safer-buffer                                      2.1.2                                                    npm         (+1 duplicate)    
salsa20                                           0.10.2                                                   rust-crate  (+1 duplicate)    
same-file                                         1.0.6                                                    rust-crate  (+1 duplicate)    
schemars                                          1.2.1                                                    rust-crate  (+1 duplicate)    
scopeguard                                        1.2.0                                                    rust-crate  (+1 duplicate)    
scroll                                            0.13.0                                                   rust-crate  (+1 duplicate)    
scrypt                                            0.11.0                                                   rust-crate  (+1 duplicate)    
seahash                                           4.1.0                                                    rust-crate  (+1 duplicate)    
secrecy                                           0.10.3                                                   rust-crate  (+1 duplicate)    
secret-service                                    5.1.0                                                    rust-crate  (+1 duplicate)    
sed                                               4.9-2+deb13u1                                            deb                           
semver                                            1.0.27                                                   rust-crate  (+1 duplicate)    
semver                                            7.8.1                                                    npm                           
sentry-sdk                                        2.60.0                                                   python                        
serde                                             1.0.228                                                  rust-crate  (+1 duplicate)    
serde-untagged                                    0.1.9                                                    rust-crate  (+1 duplicate)    
serde_core                                        1.0.228                                                  rust-crate  (+1 duplicate)    
serde_json                                        1.0.149                                                  rust-crate  (+1 duplicate)    
serde_repr                                        0.1.20                                                   rust-crate  (+1 duplicate)    
serde_spanned                                     1.1.1                                                    rust-crate  (+1 duplicate)    
serde_urlencoded                                  0.7.1                                                    rust-crate  (+1 duplicate)    
serialize-javascript                              6.0.2                                                    npm                           
set-blocking                                      2.0.0                                                    npm                           
set-immediate-shim                                2.0.0                                                    npm                           
setuptools                                        82.0.1                                                   python                        
setuptools-scm                                    10.0.5                                                   python                        
sha1                                              0.10.6                                                   rust-crate  (+1 duplicate)    
sha2                                              0.10.9                                                   rust-crate  (+1 duplicate)    
shallow-clone                                     3.0.1                                                    npm                           
sharded-slab                                      0.1.7                                                    rust-crate  (+1 duplicate)    
shebang-command                                   2.0.0                                                    npm                           
shebang-regex                                     3.0.0                                                    npm                           
shell-escape                                      0.1.5                                                    rust-crate  (+1 duplicate)    
shellexpand                                       3.1.2                                                    rust-crate  (+1 duplicate)    
shellingham                                       1.5.4                                                    python                        
signal-exit                                       4.1.0                                                    npm         (+1 duplicate)    
signal-hook-registry                              1.4.8                                                    rust-crate  (+1 duplicate)    
signature                                         2.2.0                                                    rust-crate  (+1 duplicate)    
sigstore                                          4.1.1                                                    npm                           
simd-adler32                                      0.3.8                                                    rust-crate  (+1 duplicate)    
simdutf8                                          0.1.5                                                    rust-crate  (+1 duplicate)    
similar                                           2.7.0                                                    rust-crate  (+1 duplicate)    
similar                                           3.1.0                                                    rust-crate  (+1 duplicate)    
simple_asn1                                       0.6.4                                                    rust-crate  (+1 duplicate)    
six                                               1.17.0                                                   python                        
slab                                              0.4.12                                                   rust-crate  (+1 duplicate)    
slash                                             4.0.0                                                    npm                           
slice-ansi                                        5.0.0                                                    npm                           
smallvec                                          1.15.1                                                   rust-crate  (+1 duplicate)    
smart-buffer                                      4.2.0                                                    npm                           
smawk                                             0.3.2                                                    rust-crate  (+1 duplicate)    
socket2                                           0.6.3                                                    rust-crate  (+1 duplicate)    
socks                                             2.8.9                                                    npm                           
socks-proxy-agent                                 8.0.5                                                    npm                           
source-list-map                                   2.0.1                                                    npm                           
source-map                                        0.6.1                                                    npm         (+1 duplicate)    
spdx                                              0.13.4                                                   rust-crate  (+1 duplicate)    
spdx-correct                                      3.1.1                                                    npm                           
spdx-exceptions                                   2.3.0                                                    npm                           
spdx-exceptions                                   2.5.0                                                    npm                           
spdx-expression-parse                             3.0.1                                                    npm                           
spdx-expression-parse                             4.0.0                                                    npm                           
spdx-license-ids                                  3.0.12                                                   npm                           
spdx-license-ids                                  3.0.23                                                   npm                           
spin                                              0.9.8                                                    rust-crate  (+1 duplicate)    
spki                                              0.7.3                                                    rust-crate  (+1 duplicate)    
sprintf-js                                        1.1.2                                                    npm                           
sqv                                               1.3.0-3+b2                                               deb                           
ssri                                              13.0.1                                                   npm                           
ssri                                              9.0.1                                                    npm                           
stable_deref_trait                                1.2.1                                                    rust-crate  (+1 duplicate)    
starlette                                         1.1.0                                                    python                        
string-width                                      4.2.3                                                    npm                           
string_decoder                                    1.3.0                                                    npm                           
strip-ansi                                        6.0.1                                                    npm                           
strip-bom                                         4.0.0                                                    npm                           
strip-eof                                         2.0.0                                                    npm                           
strip-final-newline                               3.0.0                                                    npm                           
strip-json-comments                               4.0.0                                                    npm                           
strsim                                            0.11.1                                                   rust-crate  (+1 duplicate)    
strum                                             0.28.0                                                   rust-crate  (+1 duplicate)    
subtle                                            2.6.1                                                    rust-crate  (+1 duplicate)    
supports-color                                    10.2.2                                                   npm                           
supports-color                                    3.0.2                                                    rust-crate  (+1 duplicate)    
supports-color                                    8.1.1                                                    npm                           
supports-hyperlinks                               3.2.0                                                    rust-crate  (+1 duplicate)    
supports-unicode                                  3.0.0                                                    rust-crate  (+1 duplicate)    
syn                                               2.0.117                                                  rust-crate  (+1 duplicate)    
sync_wrapper                                      1.0.2                                                    rust-crate  (+1 duplicate)    
synstructure                                      0.13.2                                                   rust-crate  (+1 duplicate)    
sysvinit-utils                                    3.14-4                                                   deb                           
tapable                                           2.2.1                                                    npm                           
tar                                               1.35+dfsg-3.1                                            deb                           
tar                                               7.5.15                                                   npm                           
target-lexicon                                    0.13.5                                                   rust-crate  (+1 duplicate)    
temp-env                                          0.3.6                                                    rust-crate  (+1 duplicate)    
tempfile                                          3.27.0                                                   rust-crate  (+1 duplicate)    
terminal_size                                     0.4.3                                                    rust-crate  (+1 duplicate)    
termtree                                          0.5.1                                                    rust-crate  (+1 duplicate)    
terser                                            5.38.0                                                   npm                           
text-table                                        0.2.0                                                    npm         (+1 duplicate)    
textwrap                                          0.16.2                                                   rust-crate  (+1 duplicate)    
thiserror                                         2.0.18                                                   rust-crate  (+1 duplicate)    
thread_local                                      1.1.9                                                    rust-crate  (+1 duplicate)    
through                                           2.3.8                                                    npm                           
tikv-jemalloc-sys                                 0.6.1+5.3.0-1-ge13ca993e8ccb9ba9847cc330696e02839f328f7  rust-crate  (+1 duplicate)    
tikv-jemallocator                                 0.6.1                                                    rust-crate  (+1 duplicate)    
time                                              0.3.47                                                   rust-crate  (+1 duplicate)    
time-core                                         0.1.8                                                    rust-crate  (+1 duplicate)    
time-stamp                                        2.2.0                                                    npm                           
tiny-glob                                         0.2.9                                                    npm                           
tiny-relative-date                                2.0.2                                                    npm                           
tinyglobby                                        0.2.16                                                   npm                           
